NAME,ADDRESS,LATITUDE,LONGITUDE
ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS,70 DUBOIS ST,41.5034248490001,-74.014565578
PARKLAND MEDICAL CENTER,ONE PARKLAND DRIVE,42.8767711740001,-71.3166615379999
ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,41.441914083,-74.368312265
SAMARITAN HOSPITAL,2215 BURDETT AVE,42.733292485,-73.6721639959999
CANTON-POTSDAM HOSPITAL,50 LEROY ST,44.6765106230001,-74.982116316
PEACEHEALTH PEACE ISLAND MEDICAL CENTER,1117 SPRING ST,48.5267789650001,-123.029601125
MONTEFLORE NYACK HOSPITAL,160 N MIDLAND AVE,41.0962114710001,-73.926018132
SARATOGA HOSPITAL,211 CHURCH ST,43.085880219,-73.796782733
NORTHSHORE UNIVERSITY HEALTHSYSTEM - DBA NORTHSHORE UNIV. HEALTHSYSTEM HIGHLAND PARK HOSP,777 PARK AVENUE WEST,42.1911067670001,-87.808414946
ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,42.2742350020001,-87.957699742
ADVOCATE HEALTH AND HOSPITALS CORPORATION - DBA GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,42.1953823710001,-88.1728188709999
GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,40.95579903,-90.365760264
ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,40.986710283,-90.360244917
MIDWESTERN REGIONAL MEDICAL CENTER,2520 ELISHA AVENUE,42.4492578300001,-87.8278328439999
KENNEDY KREIGER INSTITUTE,707 N BROADWAY,39.299280975,-76.5928187109999
MERCY MEDICAL CENTER,301 ST PAUL PLACE,39.2929215520001,-76.612884233
SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVE,39.352302514,-76.662090147
UNIVERSITY OF MARYLAND MEDICAL CENTER,22 S GREENE ST,39.287908572,-76.624925928
ST. JAMES HOSPITAL,411 CANISTEO ST,42.3138732730001,-77.6606131039999
JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,39.2906788110001,-76.5467781899999
VALLEY REGIONAL HOSPITAL,243 ELM STREET,43.38458975,-72.340696706
HAMPSTEAD HOSPITAL,218 EAST ROAD,42.8716633350001,-71.1542070789999
FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,43.297556596,-70.96016086
CROTCHED MOUNTAIN REHABILITATION CENTER,1 VERNEY DRIVE,42.9718711,-71.874535911
SOUTHERN NEW HAMPSHIRE MEDICAL CENTER,8 PROSPECT STREET,42.7562798370001,-71.461374699
ST JOSEPH HOSPITAL,172 KINSLEY ST,42.749239109,-71.4802120539999
ELLIOT HOSPITAL CITY OF MANCHESTER,ONE ELLIOT WAY,42.983954,-71.438
CONCORD HOSPITAL,250 PLEASANT STREET,43.1977441440001,-71.5620204049999
FRANKLIN REGIONAL HOSPITAL,15 AIKEN AVE,43.448404259,-71.644552725
UNIVERSITY HOSPITAL STONEY BROOK SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,40.885059735,-72.379944064
EASTERN LONG ISLAND HOSPITAL,201 MANOR PL,41.1103605700001,-72.3611273189999
HUNTINGTON HOSPITAL,270 PARK AVE,40.8793292410001,-73.416199532
SOUTHSIDE HOSPITAL,301 E MAIN ST,40.7259601480001,-73.2411586379999
SAINT JOSEPH HOSPITAL,ONE ST JOSEPH DRIVE,38.032339732,-84.52329929
SHRINERS HOSPITAL FOR CHILDREN,1900 RICHMOND RD,38.0227066090001,-84.472698523
GOOD SAMARITAN HOSPITAL - WEST ISLIP,1000 MONTAUK HIGHWAY,40.693880129,-73.294394616
HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,396 BROADWAY,41.926658407,-73.994842067
ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,41.7326297920001,-74.379034975
NEWARK-WAYNE COMMUNITY HOSPITAL,1200 DRIVING PARK AVE BOX 111,43.060499378,-77.101669912
ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,128 ASHFORD AVE,41.014392248,-73.861919649
PHELPS MEMORIAL HOSPITAL CENTER,701 NORTH BROADWAY,41.1090070550001,-73.8630877639999
TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE,37.4725153040001,-86.288593089
OUR LADY OF BELLEFONTE HOSPITAL,1000 ST. CHRISTOPHER DRIVE,38.5084543190001,-82.692616508
BLYTHEDALE CHILDREN'S HOSPITAL,95 BRADHURST AVE,41.0748475410001,-73.799972237
PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,39.7460849930001,-90.2604866359999
BROOK LANE HEALTH SERVICES,13121 BROOK LANE DRIVE,39.676995295,-77.6105994
WESTCHESTER MEDICAL CENTER,100 WOODS RD,41.0860907520001,-73.8049547749999
MONTEFIORE MEDICAL CENTER - MOSES DIVISION,111 E 210TH ST,40.880079256,-73.879826699
FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,38.160661745,-84.906893698
NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVE,40.8803656010001,-73.881057106
MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,39.622192811,-77.682562947
BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,40.655269102,-73.9125565319999
BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,40.6905725080001,-73.9778837649999
MONTEFIORE WESTCHESTER SQUARE MEDICAL CENTER,2475 RAYMOND AVENUE,40.8407431110001,-73.848517531
KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVE,40.656616381,-73.94469079
CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,40.5854143810001,-73.9653324339999
NYU LUTHERAN MEDICAL CENTER,150 55TH ST,40.6465639940001,-74.020914692
JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,40.8562983570001,-73.847512147
NEW YORK METHODIST HOSPITAL,506 6TH ST,40.6677617010001,-73.978990521
NYU HOSPITAL FOR JOINT DISEASES,301 E 17TH ST,40.734431687,-73.982999962
NEW YORK PRESBYTERIAN MORGAN STANLEY CHILDREN'S HOSPITAL,3959 BROADWAY,40.8397632590001,-73.941282577
THE ADDICTION INSTITUTE OF NEW YORK,1000 10TH AVE,40.76941213,-73.986808395
ELMHURST HOSPITAL CENTER,79-01 BROADWAY,40.7448273630001,-73.886079665
JAMAICA HOSPITAL MEDICAL CENTER,8900 VAN WYCK EXPRESSWAY,40.700103647,-73.816114892
HOOPESTON COMMUNITY MEMORIAL HOSPITAL - DBA CARLE HOOPESTON REGIONAL HEALTH CENTER,701 EAST ORANGE STREET,40.4586898920001,-87.6597332709999
OSF HEALTHCARE SYSTEM - DBA OSF SACRED HEART MEDICAL CENTER,812 NORTH LOGAN AVENUE,40.137832453,-87.6454332439999
THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,36.9959715050001,-86.42975938
NEW YORK PRESBYTERIAN QUEENS,56 45 MAIN ST,40.7467722760001,-73.8254163829999
"ROCK REGIONAL HOSPITAL, LLC",3251 N ROCK RD,37.5827716790001,-97.2469857139999
GLEN COVE HOSPITAL,101 ST ANDREWS LANE,40.871001397,-73.622385666
EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,37.54279432,-84.653036559
LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES,131 HOSPITAL DRIVE,37.2630531890001,-88.228502459
MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,40.912806059,-73.7877626009999
MOUNT SINAI BETH ISRAEL BROOKLYN,3201 KINGS HIGHWAY,40.6188201030001,-73.94290124
NEW YORK PRESBYTERIAN HOSPITAL - WESTCHESTER DIVISION,21 BLOOMINGDALE ROAD,41.0275795110001,-73.7539098829999
HARLEM HOSPITAL CENTER,506 LENOX AVENUE,40.81426493,-73.939861261
HENRY J. CARTER SPECIALTY HOSPITAL,1752 PARK AVENUE,40.80328511,-73.9416238539999
SAINT BARNABAS HOSPITAL HEALTH SYSTEM,4422 THIRD AVENUE,40.852689006,-73.891362876
IRA DAVENPORT MEMORIAL HOSPITAL INC,7571 STATE ROUTE 54,42.3743292,-77.278906628
ST. MARY'S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS,4988 STHWY 30,42.959065174,-74.187122925
THE BURDETT CARE CENTER,2215 BURDETT AVENUE,42.733357751,-73.672666077
MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,41.3693259020001,-88.426753306
SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,42.265674877,-89.0741395379999
JAVON BEA HOSPITAL DBA MERCY HEALTH HOSPITAL ROCKTON AVE,2400 NORTH ROCKTON AVENUE,42.298427168,-89.098441351
THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,75 BEEKMAN ST,44.7004430440001,-73.469419865
MONTEFIORE MEDICAL CENTER-WAKEFIELD HOSPITAL,600 EAST 233RD STREET,40.893697171,-73.861191189
HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,39.0147221440001,-77.035735227
SILVER CROSS HOSPITAL AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,41.54468733,-87.98343597
ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,41.6808649600001,-88.0846514409999
ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,38.728563368,-76.9927016889999
MOUNT SINAI ST. LUKE'S,1111 AMSTERDAM AVENUE,40.804922543000004,-73.961590352
NEW YORK PRESBYTERIAN HOSPITAL - COLUMBIA PRESBYTERIAN CENTER,622 WEST 168TH STREET,40.841052882,-73.940686522
NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER,525 EAST 68TH STREET,40.7645499400001,-73.954332262
NYULMC - COBBLE HILL,83 AMITY STREET,40.6898734210001,-73.997765714
URMC STRONG WEST,156 WEST AVENUE,43.221611782,-77.944575109
WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,219 BRYANT STREET,42.9092085090001,-78.8752090149999
NYU WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,40.7406974780001,-73.6430083989999
UPMC CHAUTAUQUA AT WCA,51 GLASGOW AVENUE,42.0911672400001,-79.245365836
SJRH - PARK CARE PAVILION,2 PARK AVENUE,40.9403860690001,-73.8916523939999
VA MEDICAL CENTER - CANANDAIGUA,400 FORT HILL AVE,42.9012374390001,-77.2696360639999
FOUR WINDS HOSPITAL WESTCHESTER,800 CROSS RIVER ROAD,41.2663913170001,-73.620717514
FOUR WINDS HOSPITAL SARATOGA,30 CRESCENT AVENUE,43.058130469,-73.78539606
METHODIST HOSPITAL,1305 N ELM STREET,37.854974612,-87.583199016
CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,38.3116451610001,-88.93688084
COPLEY MEMORIAL HOSPITAL INC - DBA RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVENUE,41.7290071840001,-88.270615983
DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,41.886614965,-88.343450363
PRESENCE CENTRAL AND SUBURBAN HOSPITALS NETWORK DBA PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,41.7858095500001,-88.325769044
BLUEGRASS COMMUNITY HOSPITAL,360 AMSDEN AVE.,38.0547656890001,-84.7237883399999
JAMES J. PETERS VA MEDICAL CENTER,130 W KINGSBRIDGE RD,40.867348658,-73.906382086
HEART OF TEXAS HEALTHCARE SYSTEM,2008 NINE RD,31.1176884980001,-99.346853612
JACKSON COUNTY HOSPITAL,1013 SOUTH WELLS STREET,28.9691047490001,-96.63588688
SCHLEICHER COUNTY MEDICAL CENTER,400 MURCHISON AVENUE,30.863001943,-100.60299406
TAYLOR REGIONAL HOSPITAL,1700 OLD LEBANON ROAD,37.3663517620001,-85.338106556
COCHRAN MEMORIAL HOSPITAL,201 EAST GRANT AVENUE,33.7197375100001,-102.757522271
UPMC WESTERN MARYLAND,12500 WILLOWBROOK ROAD,39.6478306720001,-78.733241499
ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,38.98992672,-76.5346124329999
KIRBY MEDICAL CENTER,1000 MEDICAL CENTER DRIVE,40.06044805,-88.558821704
SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,40.702746817,-89.591965425
BLESSING CARE CORPORATION ILLINI COMMUNITY HOSPITAL,640 W WASHINGTON,39.6074434780001,-90.815132697
MUSCOGEE (CREEK) NATION PHYSICAL REHABILITATION CENTER,900 EAST AIRPORT ROAD,35.6675323540001,-95.960331813
BLESSING HOSPITAL,BROADWAY AT 11TH STREET,39.936358882,-91.399457202
VALIR REHABILITATION HOSPITAL OF OKC,700 NW SEVENTH STREET,35.474896238,-97.5249415819999
METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,40.7003057960001,-89.594916836
REHABILITATION INSTITUTE OF CHICAGO,345 EAST SUPERIOR STREET,41.895454536,-87.618334799
RIVEREDGE HOSPITAL,8311 WEST ROOSEVELT ROAD,41.864893065,-87.828282507
NORTHSHORE UNIVERSITY HEALTH SYSTEM SKOKIE HOSPITAL,9600 GROSS POINT ROAD,42.056416062,-87.7407096109999
RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,41.878618014,-87.803351533
ADVENTIST MIDWEST HEALTH DBA ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,41.7970605520001,-87.886394926
GOTTLIEB MEMORIAL HOSPITAL - DBA LOYOLA HEALTH SYSTEM AT GOTTLIEB,701 WEST NORTH AVE,41.910529781,-87.842815074
CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO,719 WEST COKE ROAD,32.9445383180001,-95.307279633
YOAKUM COMMUNITY HOSPITAL,1200 CARL RAMERT DRIVE,29.30695852,-97.129159089
LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,41.8721245730001,-87.76408865
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,41.788746851,-87.604337126
GOLDEN PLAINS COMMUNITY HOSPITAL,100 MEDICAL DRIVE,35.655138191,-101.409180667
THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,41.9551890160001,-87.6516212399999
JOHN H. STROGER JR. HOSPITAL OF COOK COUNTY,1901 W HARRISON ST,41.8723348670001,-87.674398458
MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,41.8468895830001,-87.621491598
OSF LITTLE COMPANY OF MARY MEDICAL CENTER,2800 W 95TH ST,41.721464999,-87.693028878
ADVOCATE NORTHSIDE HEALTH NETWORK - DBA ILLINOIS MASONIC MEDICAL CENTER CAMPUS,836 WEST WELLINGTON AVENUE,41.9367408480001,-87.651371663
THOREK MEMORIAL HOSPITAL - DBA METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,41.973086773,-87.670743057
ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,41.7216945170001,-87.732442245
LUTHERAN GENERAL HOSPITAL - ADVOCATE,1775 DEMPSTER ST,42.038802226,-87.847334384
NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL ROAD,42.0682911060001,-87.992181634
ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,42.0046568230001,-88.0168922779999
NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,41.894607713,-87.621024366
ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,42.052928459,-88.1410342249999
PROVIDENT HOSPITAL OF COOK COUNTY,500 E 51ST ST,41.8026750130001,-87.613323872
RUSSELL COUNTY HOSPITAL,"153 DOWELL RD., PO BOX 1610",37.05758045,-85.067352806
RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,37.787554395,-81.201931585
ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CENTER,145 NEWCOMB AVE,37.3579643200001,-84.3359033199999
UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,39.608514525,-75.831967046
BAPTIST HEALTH LOUISVILLE,4000 KRESGE WAY,38.238118248,-85.637144295
UOFL HEALTH - JEWISH HOSPITAL,200 ABRAHAM FLEXNER WAY,38.2491316470001,-85.751189499
KINDRED HOSPITAL - LOUISVILLE,1313 SAINT ANTHONY PLACE,38.2426565160001,-85.731237729
UOFL HEALTH - PEACE HOSPITAL,2020 NEWBURG RD,38.2188090000001,-85.71059213
UNIVERSITY OF LOUISVILLE HOSPITAL,530 S JACKSON ST,38.248322961,-85.7443359649999
PAUL B HALL REGIONAL MEDICAL CENTER,625 JAMES S TRIMBLE BLVD,37.8155109360001,-82.813051295
JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,39.2959891360001,-77.858759055
PLATEAU MEDICAL CENTER,430 MAIN STREET,37.971276577,-81.149780587
MINNIE HAMILTON HEALTH CARE CENTER,186 HOSPITAL DRIVE,38.9227600680001,-81.0924929559999
ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,38.430550451,-82.4004127269999
PRINCETON COMMUNITY HOSPITAL,"122 12TH STREET, PO BOX 1369",37.3627189270001,-81.113010848
PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,38.8690654100001,-82.123223867
BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,38.0482000000001,-81.80619
POCAHONTAS MEMORIAL HOSPITAL,"150 DUNCAN RD, RR BOX 52 WEST",38.2008291170001,-80.108978397
PRESTON MEMORIAL HOSPITAL,300 S PRICE STREET,39.46507784,-79.687857503
WILLIAM R SHARPE JR HOSPITAL,936 SHARPE HOSPITAL ROAD,39.0411492700001,-80.496304267
UNIVERSITY OF KANSAS HOSPITAL TRANSPLANT CENTER,4000 CAMPBRIDGE ST,39.055827304,-94.6089825
ST JOSEPH HOSPITAL,1 AMALIA DRIVE,38.9914120460001,-80.2363892989999
BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,39.476243465,-77.9802371769999
WEST VIRGINIA UNIVERSITY HOSPITALS,1 MEDICAL CENTER DRIVE,39.6544225740001,-79.958022141
REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,39.946141927,-80.752437545
ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,39.1257760170001,-88.5501252189999
MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,38.6399743760001,-83.808105166
ST. ELIZABETH FLORENCE,4900 HOUSTON ROAD,39.0165918180001,-84.630767205
"PINEVILLE COMMUNITY HEALTH CENTER, INC",850 RIVERVIEW AVE,36.76291694,-83.707768726
GENESIS HEALTH SYSTEM - DBA GENESIS MEDICAL CENTER - SILVIS,801 ILLINI DRIVE,41.4943257400001,-90.418416114
TRINITY MEDICAL CENTER (WEST) - DBA TRINITY ROCK ISLAND,2701 17TH ST,41.482615267,-90.570418129
MEMORIAL MEDICAL CENTER,701 N FIRST ST,39.80936884,-89.6557791019999
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,37.6438733050001,-84.773001139
THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,40.117041763,-88.2149486599999
SPOONER HOSPITAL SYS,819 ASH ST,45.825597325,-91.896346513
SPRING VIEW HOSPITAL,320 LORETTO ROAD,37.5698288780001,-85.2614564089999
OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,37.1965353910001,-87.189294499
HUTCHINGS PSYCHIATRIC CENTER,620 MADISON STREET,43.045193754,-76.140544451
CALDWELL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,37.113674313,-87.909600476
T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,37.011392389,-85.9045139739999
ROLLING HILLS HOSPITAL,1000 ROLLING HILLS LANE,34.7845956670001,-96.627450782
FAIRVIEW REGIONAL MEDICAL CENTER,523 EAST STATE ROAD,36.2759877820001,-98.474523405
LATIMER COUNTY GENERAL HOSPITAL,806 HIGHWAY 2 NORTH,34.91947628,-95.3208557309999
MASON DISTRICT HOSPITAL,"615 NORTH PROMENADE STREET, P O BOX 530",40.305423138,-90.0540906959999
WESTERN STATE HOSPITAL,2400 RUSSELLVILLE ROAD,36.864669216,-87.451266717
PIKEVILLE MEDICAL CENTER,911 BYPASS RD,37.471241666,-82.522247497
OU MEDICAL CENTER -THE CHILDREN'S HOSPITAL,1200 CHILDREN'S AVE,35.4816532400001,-97.496105013
HANS P PETERSON MEMORIAL HOSPITAL,503 WEST PINE STREET,44.0398087630001,-101.671476777
MCALESTER REGIONAL HEALTH CENTER,ONE CLARK BASS BOULEVARD,34.9368817440001,-95.750925292
OKLAHOMA SPINE HOSPITAL,14101 PARKWAY COMMONS DRIVE,35.6145013180001,-97.5832999959999
ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,40.4826765880001,-88.955562196
HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,37.2782979460001,-83.227882237
TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,37.6765106440001,-82.297022722
DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,39.8672533980001,-88.960982947
NORTHWESTERN MEDICINE MCHENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,42.31779814,-88.279468003
ADVOCATE HEALTH AND HOSPITALS CORPORATION - DBA ADVOCATE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,40.496970979,-88.9908500019999
MEMORIAL HOSPITAL,3073 WHITE MOUNTAIN HIGHWAY,44.061812687,-71.136853803
CHESHIRE MEDICAL CENTER,580 COURT STREET,42.9488432030001,-72.2919009
LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,44.317933877,-71.825559036
ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,43.638447731,-72.286002567
INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,36.581287354,-94.758576687
LAKES REGION GENERAL HOSPITAL,80 HIGHLAND STREET,43.5285555460001,-71.4631810129999
ACH BEHAVIORAL HEALTH AND WELLNESS SERVICES,821 FIELDCREST DRIVE,38.5494536260001,-76.0579912319999
INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE STREET,36.3901652910001,-97.887425579
JACKSON COUNTY MEMORIAL HOSPITAL,1200 EAST PECAN STREET,34.635239745,-99.31803877
HASKELL COUNTY COMMUNITY HOSPITAL,401 NORTHWEST 'H' STREET,35.2611650690001,-95.128751584
ADVENTIST MIDWEST HEALTH DBA ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,41.80591716,-87.9212213179999
ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,41.863761991,-87.935579144
CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,41.8735205630001,-88.155758695
ADVENTIST GLENOAKS HOSPITAL,701 WINTHROP AVENUE,41.9148248980001,-88.056976526
ALLIANCEHEALTH WOODWARD,900 17TH STREET,36.4373979120001,-99.400337222
SUN BEHAVIORAL HEALTH,820 DOLWICK DRIVE,39.038841,-84.594436
SOUTHWESTERN MEDICAL CENTER,5602 SW LEE BOULEVARD,34.592635247,-98.4627401929999
JIM TALIAFERRO COMMUNITY MENTAL HEALTH CENTER,602 SW 38TH STREET,34.6031011850001,-98.438619278
DRUMRIGHT REGIONAL HOSPITAL,610 W BYPASS,35.998106787,-96.605966608
STILLWATER MEDICAL CENTER,1323 WEST SIXTH AVENUE,36.115011098,-97.0751020659999
CHOCTAW MEMORIAL HOSPITAL,1405 EAST KIRK STREET,34.0123720990001,-95.496650093
NORMAN SPECIALTY HOSPITAL,1210 WEST ROBINSON STREET,35.2323598950001,-97.460152335
ALLIANCEHEALTH SEMINOLE,2401 WRANGLER BOULEVARD,35.244974991,-96.698409235
HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,36.035315504,-95.863559858
HILLCREST MEDICAL CENTER,1120 SOUTH UTICA,36.147161182,-95.968510827
MERCY HOSPITAL ARDMORE,1011 14TH AVENUE NW,34.1889675840001,-97.1408427539999
MERCY HOSPITAL HEALDTON,3462 HOSPITAL RD,34.2228684200001,-97.4914664789999
AURORA MEDICAL CTR OSHKOSH,855 N WESTHAVEN DRIVE,44.0277467770001,-88.595218368
AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,43.3236520900001,-87.928171536
LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL,6655 SOUTH YALE AVENUE,36.0659550130001,-95.918593071
HILLCREST HOSPITAL CLAREMORE,1202 NORTH MUSKOGEE PLACE,36.3226445400001,-95.60467518
GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST THIRD STREET,35.413983063,-99.426251023
WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,35.9615239550001,-95.392430503
AURORA MEDICAL CENTER BAY AREA,3003 UNIVERSITY DR,45.0719686800001,-87.617696527
MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,35.6111880240001,-95.952484996
AURORA MEDICAL CENTER SUMMIT,36500 AURORA DRIVE,43.0659120560001,-88.467578653
AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,2629 N 7TH ST,43.7733868460001,-87.709995072
SAINT FRANCIS HOSPITAL SOUTH,10501 EAST 91ST STREEET,36.033582251,-95.857320101
DUNCAN REGIONAL HOSPITAL,1407 NORTH WHISENANT DRIVE,34.5203175290001,-97.975948004
MERCY HOSPITAL ADA,430 NORTH MONTA VISTA,34.7782702540001,-96.6333675769999
STARR REGIONAL MEDICAL CENTER ETOWAH,886 HIGHWAY 411 NORTH,35.3450986180001,-84.522719356
ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL RD,44.486950902,-71.155253902
WEEKS MEDICAL CENTER,173 MIDDLE STREET,44.486230365,-71.554339929
ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,39.1812135550001,-89.639055748
OSF HOLY FAMILY MEDICAL CENTER,1000 W HARLEM AVENUE,40.922252932,-90.658301335
MORRISON COMMUNITY HOSPITAL,303 N JACKSON STREET,41.80893488,-89.957878082
SARAH D CULBERTSON MEMORIAL HOSPITAL,238 SOUTH CONGRESS STREET,40.118162797,-90.5643155
ABRAHAM LINCOLN HOSPITAL,200 STAHLHUT DRIVE,40.1537865020001,-89.389893553
MASSAC MEMORIAL HOSPITAL,"28 CHICK STREET, PO BOX 850",37.166374757,-88.740048665
PARIS COMMUNITY HOSPITAL,721 E COURT STREET,39.606840038,-87.677654702
CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,60.493169052,-151.077826958
ATLANTA VA HEALTH MEDICAL CENTER,1670 CLAIRMONT ROAD,33.801861,-84.311425
PIEDMONT ATHENS REGIONAL MED CENTER,1199 PRINCE AVENUE,33.961292466,-83.397945072
BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,37.798832695,-81.168183745
OWENSBORO HEALTH,811 E PARRISH AVE,37.766669,-87.100834
FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,64.831744708,-147.739392817
MAT-SU REGIONAL MEDICAL CENTER,2500 S. WOODWORTH LOOP,61.5628935770001,-149.258311157
PROVIDENCE VALDEZ MEDICAL CENTER,911 MEALS AVENUE,61.1365337820001,-146.346551668
MANIILAQ MEDICAL CENTER,436 5TH AVE.,66.8960016240001,-162.586826252
MT EDGECUMBE HOSPITAL - SEARHC,222 TONGASS DRIVE,57.051565564,-135.354876741
